transaction_id,user_id,timestamp,amount,payment_method,merchant_category,device_id,ip_address,geo_location,user_transaction_count_last_1h,user_transaction_count_last_24h,amount_zscore_vs_user_history,geo_distance_from_last_txn_km,is_new_device,is_fraud
TXN_0008939,USR_00484,2024-06-12 10:30:29,6108.58,card,education,DEV_000622,250.193.72.184,Delhi,3,1,-0.1533,1135.45,0,1
TXN_0008125,USR_00307,2024-02-13 04:48:02,392.49,UPI,utilities,DEV_000580,237.36.77.248,Indore,3,5,0.8853,48.31,0,0
TXN_0001581,USR_00070,2024-01-19 07:32:22,8384.44,UPI,healthcare,DEV_000697,11.121.208.93,Kanpur,1,10,1.1486,29.07,0,0
TXN_0005270,USR_00111,2024-03-06 16:07:06,9173.4,UPI,healthcare,DEV_000320,66.19.162.111,Lucknow,3,8,1.2908,2222.07,0,1
TXN_0015424,USR_00592,2024-01-06 17:28:08,4112.61,netbanking,grocery,DEV_001032,19.82.129.131,Nagpur,4,11,0.1694,9.23,0,0
TXN_0013924,USR_00575,2024-03-24 02:44:50,12165.21,UPI,travel,DEV_001087,163.217.84.32,Delhi,1,6,2.1482,46.25,0,0
TXN_0009485,USR_00306,2024-03-05 18:14:44,7381.98,UPI,grocery,DEV_000233,196.15.100.120,Delhi,2,10,1.2952,5.74,0,0
TXN_0012722,USR_00109,2024-02-20 07:08:34,1210.94,card,fuel,DEV_000491,97.71.47.79,Bangalore,2,6,-0.9615,35.83,0,0
TXN_0008712,USR_00281,2024-04-01 14:18:58,3468.7,UPI,fuel,DEV_000675,176.5.192.95,Pune,2,2,-1.1679,13.23,0,0
TXN_0000115,USR_00444,2024-05-30 06:17:11,5805.68,card,utilities,DEV_000909,51.125.102.167,Indore,2,8,0.3015,49.3,0,0
TXN_0015774,USR_00300,2024-03-14 06:41:06,79629.74,UPI,clothing,DEV_NEW_015774,162.26.234.24,Mumbai,2,2,90.5279,19.04,1,1
TXN_0011839,USR_00271,2024-06-03 22:08:20,6685.39,card,electronics,DEV_000847,189.109.198.29,Pune,3,4,0.1045,17.9,0,0
TXN_0008773,USR_00246,2024-04-05 16:51:22,1187.07,netbanking,electronics,DEV_000442,9.71.95.29,Surat,4,10,0.6569,39.36,0,0
TXN_0008689,USR_00177,2024-03-17 18:02:14,6401.69,netbanking,electronics,DEV_000814,154.163.77.80,Nagpur,3,8,0.1471,49.74,0,0
TXN_0012004,USR_00155,2024-01-11 16:37:37,4235.16,UPI,food_delivery,DEV_001042,129.227.61.47,Jaipur,1,11,0.0159,18.08,0,0
TXN_0008052,USR_00211,2024-06-11 00:33:05,3420.3,card,food_delivery,DEV_000669,164.32.215.148,Chennai,1,1,-0.4237,46.83,0,0
TXN_0006966,USR_00023,2024-03-15 04:49:38,4544.65,netbanking,utilities,DEV_000976,163.77.208.145,Surat,3,8,-0.5785,15.15,0,0
TXN_0009445,USR_00087,2024-04-26 17:27:27,322.24,netbanking,travel,DEV_001074,208.28.208.154,Nagpur,2,8,-1.7394,31.82,0,0
TXN_0009044,USR_00494,2024-06-09 08:03:54,636.68,netbanking,clothing,DEV_001181,238.131.52.36,Kolkata,4,7,-0.3015,16.38,0,0
TXN_0013661,USR_00484,2024-06-04 00:08:46,8442.6,netbanking,grocery,DEV_000622,22.129.54.180,Hyderabad,1,1,0.5796,38.97,0,0
TXN_0005177,USR_00319,2024-03-11 17:34:43,313.76,card,food_delivery,DEV_000893,20.235.173.240,Jaipur,2,8,-1.853,10.58,0,0
TXN_0014055,USR_00188,2024-03-04 00:02:19,10969.79,card,fuel,DEV_001159,40.43.60.11,Jaipur,4,5,0.9437,37.04,0,0
TXN_0007067,USR_00018,2024-02-07 12:41:20,2704.22,UPI,healthcare,DEV_000849,125.224.146.243,Mumbai,2,4,-0.2058,42.1,0,0
TXN_0004247,USR_00570,2024-02-12 02:07:34,12511.91,card,utilities,DEV_000438,34.132.205.189,Kolkata,1,6,2.1962,1.99,0,0
TXN_0012249,USR_00065,2024-05-24 16:47:37,958.53,netbanking,food_delivery,DEV_000499,183.24.186.98,Kolkata,3,6,-0.2662,33.51,0,0
TXN_0003656,USR_00776,2024-03-05 08:14:29,4264.42,card,travel,DEV_000411,84.197.223.175,Hyderabad,4,8,0.0072,23.63,0,0
TXN_0012027,USR_00133,2024-06-25 15:09:26,1915.68,card,electronics,DEV_000371,220.131.124.147,Pune,2,8,2.4486,5.45,0,0
TXN_0000724,USR_00515,2024-06-02 13:47:31,7925.74,netbanking,clothing,DEV_000956,75.12.245.145,Bangalore,2,1,0.1709,47.43,0,0
TXN_0006331,USR_00550,2024-02-21 02:05:02,2615.07,card,grocery,DEV_001172,199.106.240.56,Bhopal,4,10,-1.3582,1.2,0,0
TXN_0015939,USR_00721,2024-05-30 20:01:14,3020.82,netbanking,clothing,DEV_000830,75.56.154.234,Kolkata,1,5,-1.2204,47.41,0,0
TXN_0010157,USR_00520,2024-03-04 17:29:34,2569.23,UPI,education,DEV_000103,150.146.4.157,Kanpur,4,5,-0.6227,2.29,0,0
TXN_0004376,USR_00316,2024-02-21 09:57:23,10.0,card,food_delivery,DEV_000778,192.194.94.209,Ahmedabad,4,3,-2.1402,49.16,0,0
TXN_0010623,USR_00495,2024-01-20 03:12:55,8138.19,UPI,electronics,DEV_001171,201.252.24.87,Chennai,1,11,1.3528,5.21,0,0
TXN_0005173,USR_00632,2024-06-13 11:29:33,3110.27,UPI,fuel,DEV_001108,253.32.81.135,Kolkata,4,4,-0.9952,5.73,0,0
TXN_0009152,USR_00094,2024-03-26 06:17:19,9158.98,netbanking,grocery,DEV_000598,14.60.168.161,Hyderabad,3,9,0.9954,24.46,0,0
TXN_0009031,USR_00231,2024-02-11 14:21:38,888.94,card,electronics,DEV_000480,75.178.215.183,Delhi,2,1,-0.2395,26.99,0,0
TXN_0006509,USR_00519,2024-04-19 12:03:53,4659.95,netbanking,electronics,DEV_000440,234.26.205.245,Delhi,1,10,1.4246,29.83,0,0
TXN_0003837,USR_00386,2024-05-26 18:45:41,2499.76,card,grocery,DEV_000984,214.51.170.128,Ahmedabad,3,11,0.3798,7.44,0,0
TXN_0003605,USR_00351,2024-01-28 04:02:13,4470.38,netbanking,fuel,DEV_000703,207.117.234.27,Bangalore,3,2,-0.7909,25.31,0,0
TXN_0006781,USR_00310,2024-05-24 06:56:38,7621.08,card,electronics,DEV_000015,49.160.206.199,Bhopal,1,1,0.0088,1.8,0,0
TXN_0008450,USR_00671,2024-05-15 20:04:28,864.86,UPI,fuel,DEV_000416,121.184.177.159,Mumbai,4,11,-1.7555,14.74,0,0
TXN_0006548,USR_00537,2024-03-21 18:11:59,2359.73,netbanking,utilities,DEV_000305,62.87.135.184,Kolkata,1,4,0.3912,33.44,0,0
TXN_0002750,USR_00348,2024-04-19 08:21:33,10746.8,netbanking,education,DEV_000921,215.6.239.108,Pune,3,4,1.7555,18.58,0,0
TXN_0014160,USR_00582,2024-01-11 20:09:05,10039.53,UPI,grocery,DEV_000657,159.113.197.102,Bhopal,3,1,1.0581,27.08,0,0
TXN_0013908,USR_00677,2024-05-30 18:57:40,835.73,card,entertainment,DEV_000981,60.91.159.68,Nagpur,3,11,-0.6759,16.75,0,0
TXN_0004354,USR_00466,2024-03-31 20:57:50,3350.73,netbanking,clothing,DEV_000654,250.250.205.28,Pune,3,7,0.4042,9.8,0,0
TXN_0000103,USR_00463,2024-03-27 21:30:00,2654.84,netbanking,grocery,DEV_001005,252.73.153.5,Nagpur,3,5,-0.8023,7.31,0,0
TXN_0011559,USR_00747,2024-02-22 16:51:26,1840.13,netbanking,education,DEV_000548,41.124.22.18,Surat,4,8,-1.1161,24.45,0,0
TXN_0007623,USR_00657,2024-01-23 16:40:55,4228.72,UPI,travel,DEV_000618,48.16.100.13,Lucknow,1,7,-0.7319,33.98,0,0
TXN_0000470,USR_00197,2024-06-08 18:43:30,2355.7,UPI,clothing,DEV_000868,183.109.213.106,Delhi,2,6,-0.2751,7.84,0,0
TXN_0001358,USR_00332,2024-06-28 07:34:13,17591.51,card,healthcare,DEV_NEW_001358,116.40.37.189,Bangalore,1,3,3.1171,26.81,1,1
TXN_0007452,USR_00051,2024-05-25 23:27:22,3243.09,card,grocery,DEV_000638,213.166.201.141,Surat,1,4,-1.0634,43.94,0,0
TXN_0014825,USR_00109,2024-05-15 15:14:58,2303.22,card,utilities,DEV_000491,175.230.92.35,Bangalore,1,6,0.4523,9.87,0,0
TXN_0004400,USR_00619,2024-05-15 15:56:29,6955.63,netbanking,education,DEV_000126,91.216.117.188,Lucknow,2,5,0.4873,27.36,0,0
TXN_0013004,USR_00736,2024-05-09 05:32:10,3197.96,UPI,grocery,DEV_000679,140.32.33.191,Chennai,1,10,-0.1482,4.52,0,0
TXN_0001060,USR_00186,2024-05-21 15:57:04,8108.34,netbanking,grocery,DEV_000882,197.44.202.3,Jaipur,4,5,0.7717,49.34,0,0
TXN_0011130,USR_00765,2024-05-26 20:31:00,740.46,netbanking,fuel,DEV_000129,47.94.218.124,Jaipur,2,9,-1.5763,47.75,0,0
TXN_0005967,USR_00560,2024-05-08 22:19:22,3086.36,UPI,entertainment,DEV_000541,39.25.93.185,Kanpur,3,3,1.2238,20.22,0,0
TXN_0008279,USR_00214,2024-06-25 20:25:28,11187.87,UPI,clothing,DEV_001027,186.179.156.228,Bangalore,2,8,1.1356,38.08,0,0
TXN_0015023,USR_00684,2024-06-13 22:19:20,2077.29,card,healthcare,DEV_000735,185.20.166.251,Indore,1,2,-1.1414,6.78,0,0
TXN_0002378,USR_00414,2024-03-24 20:59:51,3821.48,UPI,grocery,DEV_001168,141.36.69.226,Hyderabad,2,2,-0.4135,42.94,0,0
TXN_0011563,USR_00760,2024-02-28 08:18:34,3057.76,netbanking,grocery,DEV_000847,254.31.171.36,Bhopal,3,5,1.6049,26.74,0,0
TXN_0005577,USR_00770,2024-01-31 12:43:46,6112.25,netbanking,healthcare,DEV_000937,186.56.98.5,Delhi,4,2,0.1934,8.03,0,0
TXN_0005588,USR_00287,2024-05-29 19:57:55,10007.09,netbanking,travel,DEV_000752,205.252.34.151,Jaipur,1,3,1.1861,12.47,0,0
TXN_0015522,USR_00143,2024-05-18 23:05:27,806.02,UPI,utilities,DEV_001111,230.61.59.124,Lucknow,1,5,-2.2817,23.99,0,0
TXN_0012472,USR_00280,2024-06-03 21:56:56,7854.55,netbanking,entertainment,DEV_001150,21.154.227.188,Chennai,1,7,0.3174,2.56,0,0
TXN_0000735,USR_00641,2024-05-03 04:04:41,1114.25,card,food_delivery,DEV_000804,84.69.53.149,Bhopal,3,10,0.4726,38.88,0,0
TXN_0007553,USR_00316,2024-04-19 13:01:23,1543.21,UPI,healthcare,DEV_000778,86.85.178.211,Delhi,2,5,-1.1542,9.22,0,0
TXN_0003571,USR_00075,2024-03-26 21:29:57,3155.0,card,grocery,DEV_000035,10.72.158.7,Kolkata,2,5,1.312,35.81,0,0
TXN_0008728,USR_00757,2024-02-09 13:24:38,4118.07,UPI,travel,DEV_000183,214.199.244.81,Nagpur,1,1,0.4131,41.75,0,0
TXN_0011420,USR_00724,2024-06-27 12:18:08,3377.72,UPI,electronics,DEV_000350,158.195.65.124,Jaipur,2,2,0.1842,15.01,0,0
TXN_0014590,USR_00672,2024-06-02 12:38:19,1910.22,netbanking,food_delivery,DEV_000161,146.249.190.239,Delhi,1,11,-1.3356,12.84,0,0
TXN_0000865,USR_00111,2024-05-12 06:26:17,5423.63,UPI,food_delivery,DEV_000320,30.14.230.10,Kanpur,2,8,-0.3877,3.07,0,0
TXN_0001116,USR_00222,2024-03-22 04:51:36,1348.24,card,entertainment,DEV_000931,162.28.171.227,Surat,4,3,2.4034,37.67,0,0
TXN_0003117,USR_00210,2024-02-23 00:56:10,1194.57,netbanking,entertainment,DEV_000184,77.161.18.138,Kanpur,2,8,-0.7558,41.8,0,0
TXN_0010267,USR_00680,2024-04-09 07:27:21,1411.01,card,travel,DEV_000240,140.54.209.60,Surat,2,2,-0.1247,38.95,0,0
TXN_0011530,USR_00778,2024-05-22 16:07:34,182.17,card,entertainment,DEV_001005,206.250.101.84,Hyderabad,2,6,-1.2182,2.96,0,0
TXN_0014760,USR_00044,2024-05-14 21:53:39,5062.26,card,electronics,DEV_000041,72.203.85.186,Kolkata,2,6,-0.6945,34.55,0,0
TXN_0008048,USR_00073,2024-06-23 02:58:16,2209.39,netbanking,healthcare,DEV_000832,37.235.22.167,Jaipur,1,4,-1.2931,49.47,0,0
TXN_0006718,USR_00641,2024-03-26 09:44:45,1389.29,netbanking,healthcare,DEV_000260,224.212.101.42,Bhopal,3,1,1.7446,15.22,0,0
TXN_0013886,USR_00518,2024-02-25 17:57:13,5163.58,card,clothing,DEV_000936,116.201.122.24,Indore,2,5,0.8546,12.8,0,0
TXN_0006438,USR_00427,2024-01-28 14:47:26,2879.53,UPI,clothing,DEV_000089,8.164.158.41,Mumbai,4,11,0.5053,37.44,0,0
TXN_0011921,USR_00144,2024-03-05 01:59:48,7247.5,card,grocery,DEV_000384,73.230.73.200,Ahmedabad,1,9,0.3091,32.17,0,0
TXN_0012222,USR_00735,2024-05-26 22:54:36,9372.42,card,travel,DEV_001160,147.239.87.137,Surat,3,10,0.9432,15.74,0,0
TXN_0011332,USR_00056,2024-01-25 18:55:39,3583.81,card,utilities,DEV_001091,27.183.121.135,Kolkata,3,8,0.5076,10.69,0,0
TXN_0005182,USR_00037,2024-01-23 00:16:24,3272.94,card,food_delivery,DEV_000691,137.57.220.24,Bhopal,2,11,-0.2006,3.1,0,0
TXN_0001136,USR_00151,2024-04-11 07:40:03,10876.15,card,education,DEV_000028,93.183.75.79,Chennai,3,10,1.1895,1.77,0,0
TXN_0011826,USR_00364,2024-01-18 04:32:57,1003.13,netbanking,grocery,DEV_000771,22.119.71.156,Hyderabad,4,7,1.6808,38.09,0,0
TXN_0007696,USR_00227,2024-06-14 11:49:43,8859.42,card,utilities,DEV_000836,129.234.125.102,Kolkata,2,10,1.0317,4.29,0,0
TXN_0002799,USR_00137,2024-06-03 01:40:10,2056.81,UPI,food_delivery,DEV_000675,69.158.151.140,Kolkata,4,7,0.3011,48.25,0,0
TXN_0000224,USR_00450,2024-05-20 23:24:03,2128.68,netbanking,entertainment,DEV_000897,14.165.68.194,Surat,3,2,-0.4719,19.32,0,0
TXN_0008004,USR_00379,2024-03-22 22:37:34,2197.13,netbanking,healthcare,DEV_001093,207.248.4.19,Delhi,3,11,1.2779,10.75,0,0
TXN_0011538,USR_00040,2024-02-01 19:46:13,6592.23,UPI,utilities,DEV_001104,75.241.139.206,Nagpur,4,7,0.6259,30.06,0,0
TXN_0000293,USR_00311,2024-04-20 03:35:03,4250.14,UPI,travel,DEV_000617,59.124.96.249,Delhi,3,7,0.8496,38.61,0,0
TXN_0001500,USR_00037,2024-02-10 04:11:28,4506.16,card,electronics,DEV_000776,155.232.106.98,Bhopal,3,10,0.7784,21.25,0,0
TXN_0001939,USR_00511,2024-01-06 20:11:58,6760.7,netbanking,food_delivery,DEV_000786,252.45.133.222,Indore,1,9,0.098,29.23,0,0
TXN_0005946,USR_00110,2024-05-18 14:40:52,2073.6,netbanking,healthcare,DEV_001130,76.241.210.50,Jaipur,4,3,-0.6011,15.02,0,0
TXN_0013093,USR_00008,2024-04-20 21:10:01,3804.07,card,healthcare,DEV_000972,206.175.148.86,Nagpur,4,8,-1.1367,31.34,0,0
TXN_0001524,USR_00058,2024-03-25 14:09:08,965.94,UPI,fuel,DEV_000025,122.251.8.86,Chennai,4,7,-0.3722,47.34,0,0
TXN_0003993,USR_00039,2024-06-05 04:58:22,7638.71,card,fuel,DEV_000963,145.84.68.72,Delhi,1,11,0.7511,20.47,0,0
TXN_0012901,USR_00687,2024-01-15 18:39:38,5571.91,UPI,electronics,DEV_000655,85.106.47.128,Jaipur,4,3,-0.1,49.13,0,0
TXN_0009305,USR_00009,2024-04-02 07:34:05,1777.83,netbanking,food_delivery,DEV_000506,59.91.159.168,Delhi,2,10,0.9374,18.66,0,0
TXN_0000790,USR_00547,2024-06-23 18:53:36,2997.42,UPI,clothing,DEV_000105,188.28.235.246,Chennai,4,2,0.4296,0.03,0,0
TXN_0015154,USR_00382,2024-04-26 08:52:52,5011.29,UPI,clothing,DEV_000945,48.118.149.129,Bhopal,2,3,-1.0947,38.9,0,0
TXN_0012991,USR_00027,2024-03-15 06:28:09,4652.75,UPI,food_delivery,DEV_000994,161.136.197.24,Kanpur,3,9,-0.5898,0.84,0,0
TXN_0003916,USR_00163,2024-05-30 03:58:53,5206.32,card,clothing,DEV_000914,230.202.214.219,Kanpur,4,2,-0.0874,20.36,0,0
TXN_0000657,USR_00494,2024-02-26 12:32:18,677.47,UPI,food_delivery,DEV_001181,189.167.3.93,Jaipur,3,6,-0.0241,27.52,0,0
TXN_0004473,USR_00372,2024-01-13 01:02:54,6998.32,netbanking,clothing,DEV_001039,152.143.129.125,Jaipur,3,10,0.5442,7.53,0,0
TXN_0005386,USR_00718,2024-06-06 15:51:42,5484.32,UPI,utilities,DEV_001157,156.179.219.244,Lucknow,4,6,1.351,16.89,0,0
TXN_0005622,USR_00590,2024-02-22 20:06:19,2874.54,card,food_delivery,DEV_000582,10.225.229.93,Delhi,1,2,-0.94,7.83,0,0
TXN_0003717,USR_00659,2024-05-26 18:42:00,1093.88,card,grocery,DEV_000846,1.88.51.222,Pune,1,6,2.3079,48.49,0,0
TXN_0009694,USR_00376,2024-03-09 08:13:28,510.71,card,utilities,DEV_000896,236.123.212.9,Jaipur,3,1,-0.2308,28.57,0,0
TXN_0015505,USR_00003,2024-03-06 14:29:12,5445.04,card,travel,DEV_000951,249.86.85.5,Jaipur,1,3,-0.067,20.62,0,0
TXN_0010289,USR_00233,2024-05-01 08:01:31,542.33,UPI,grocery,DEV_000858,121.211.106.231,Jaipur,2,2,-0.7512,47.59,0,0
TXN_0008602,USR_00261,2024-06-07 03:41:21,15679.66,UPI,travel,DEV_000873,177.68.153.253,Lucknow,2,3,2.586,3.44,0,0
TXN_0008102,USR_00640,2024-04-21 15:13:12,4132.4,netbanking,entertainment,DEV_000365,97.36.63.251,Chennai,3,2,-0.4806,49.14,0,0
TXN_0008539,USR_00252,2024-05-03 11:40:58,5978.69,netbanking,education,DEV_000487,166.78.177.181,Delhi,4,4,0.6461,46.73,0,0
TXN_0010016,USR_00543,2024-06-24 09:33:01,2943.61,card,education,DEV_000224,13.58.241.246,Pune,4,2,-1.0737,47.93,0,0
TXN_0012176,USR_00127,2024-01-28 18:35:13,614.83,netbanking,utilities,DEV_000660,82.144.222.137,Mumbai,4,1,-1.9873,28.56,0,0
TXN_0009885,USR_00548,2024-01-19 03:31:22,1162.35,card,food_delivery,DEV_001073,243.103.38.164,Kolkata,2,8,-1.0945,0.99,0,0
TXN_0008084,USR_00576,2024-04-06 15:29:18,1312.36,UPI,healthcare,DEV_000205,217.29.189.97,Pune,4,8,-1.4588,35.38,0,0
TXN_0011255,USR_00031,2024-03-14 11:09:20,7307.03,UPI,fuel,DEV_000806,3.134.61.87,Chennai,1,7,0.6205,1216.67,0,1
TXN_0003579,USR_00310,2024-05-28 05:27:47,5006.11,card,utilities,DEV_000112,127.184.186.39,Kolkata,1,2,-1.0662,4.79,0,0
TXN_0000555,USR_00039,2024-04-16 00:39:57,5755.56,netbanking,entertainment,DEV_000963,65.78.191.209,Nagpur,3,3,-0.4119,46.09,0,0
TXN_0011794,USR_00163,2024-05-03 17:56:42,6975.31,UPI,fuel,DEV_000914,76.85.53.60,Pune,4,2,1.3229,23.55,0,0
TXN_0013226,USR_00770,2024-06-05 00:55:01,6014.82,UPI,food_delivery,DEV_000400,69.33.212.50,Delhi,3,1,0.1151,39.27,0,0
TXN_0013308,USR_00300,2024-04-07 14:41:53,4740.02,UPI,travel,DEV_001162,87.211.126.179,Surat,3,5,1.4947,4.29,0,0
TXN_0012501,USR_00565,2024-06-21 02:01:34,3926.27,netbanking,grocery,DEV_000589,167.94.176.3,Jaipur,1,11,-1.018,42.86,0,0
TXN_0014885,USR_00415,2024-06-22 17:09:19,10047.89,netbanking,education,DEV_000175,11.124.227.44,Mumbai,2,3,1.2717,13.47,0,0
TXN_0014598,USR_00701,2024-06-13 16:36:42,510.2,netbanking,utilities,DEV_000099,92.64.219.184,Hyderabad,4,8,-1.6176,24.07,0,0
TXN_0013848,USR_00788,2024-06-09 11:33:48,1080.19,UPI,healthcare,DEV_000517,124.11.171.44,Ahmedabad,3,3,0.147,31.52,0,0
TXN_0008613,USR_00538,2024-03-08 20:32:31,7509.87,UPI,grocery,DEV_000671,75.201.132.202,Indore,4,10,-0.1668,40.78,0,0
TXN_0001825,USR_00026,2024-01-28 08:23:20,663.44,card,electronics,DEV_000451,93.158.42.123,Indore,2,8,0.4419,41.35,0,0
TXN_0000746,USR_00024,2024-02-14 00:22:57,3887.04,card,travel,DEV_000611,58.236.226.176,Mumbai,1,7,0.1868,26.05,0,0
TXN_0012698,USR_00222,2024-03-09 05:26:42,551.34,netbanking,utilities,DEV_000931,109.176.98.111,Lucknow,2,3,-1.3865,46.33,0,0
TXN_0015112,USR_00655,2024-05-19 07:49:22,4845.6,card,travel,DEV_001179,78.246.42.160,Chennai,3,3,-0.3202,4.59,0,0
TXN_0002132,USR_00473,2024-03-21 07:10:06,3397.54,card,food_delivery,DEV_000739,253.21.219.81,Indore,4,9,0.6729,26.56,0,0
TXN_0000229,USR_00343,2024-02-22 11:48:39,1635.49,card,education,DEV_000635,101.119.198.173,Lucknow,1,3,0.6796,39.35,0,0
TXN_0011454,USR_00051,2024-06-26 16:51:27,11305.42,card,electronics,DEV_000638,233.138.20.199,Pune,1,7,2.4413,32.14,0,0
TXN_0013257,USR_00500,2024-04-30 21:42:38,18573.03,netbanking,healthcare,DEV_000323,133.39.108.131,Delhi,3,11,7.6329849475633775,8.92,0,1
TXN_0005121,USR_00128,2024-03-28 03:40:39,1849.2,card,travel,DEV_000187,112.226.158.86,Hyderabad,1,10,-0.4362,48.08,0,0
TXN_0003982,USR_00075,2024-03-24 08:48:18,4689.53,UPI,clothing,DEV_000035,29.31.142.111,Kolkata,2,10,3.1521,9.9,0,0
TXN_0002237,USR_00309,2024-01-22 20:29:44,5744.09,card,healthcare,DEV_000451,133.242.162.88,Bhopal,1,11,-0.9539,0.18,0,0
TXN_0007857,USR_00581,2024-04-17 08:29:51,1036.66,netbanking,healthcare,DEV_000974,7.185.209.238,Delhi,4,8,-0.886,1923.32,0,1
TXN_0002091,USR_00360,2024-06-09 15:15:01,8282.65,netbanking,food_delivery,DEV_000516,233.61.38.44,Jaipur,3,6,0.3005,38.85,0,0
TXN_0015678,USR_00288,2024-03-30 17:53:45,5082.5,netbanking,clothing,DEV_000570,124.87.180.68,Hyderabad,4,10,-0.7334,30.0,0,0
TXN_0005810,USR_00542,2024-06-15 02:19:23,8438.51,card,clothing,DEV_000034,186.223.213.131,Lucknow,3,5,1.1032,2.75,0,0
TXN_0012740,USR_00689,2024-01-04 20:32:28,1218.68,UPI,food_delivery,DEV_001152,11.49.75.199,Kanpur,1,4,-1.5492,15.96,0,0
TXN_0010287,USR_00410,2024-02-29 22:34:39,7806.64,UPI,healthcare,DEV_000033,152.175.76.206,Ahmedabad,2,10,0.0092,26.81,0,0
TXN_0015492,USR_00428,2024-02-15 06:11:04,1685.21,netbanking,electronics,DEV_000085,9.62.209.57,Bhopal,2,1,-0.1642,4.09,0,0
TXN_0009322,USR_00277,2024-06-28 23:40:21,2477.02,netbanking,clothing,DEV_000190,159.75.232.162,Kanpur,2,9,0.0968,7.43,0,0
TXN_0013521,USR_00072,2024-06-09 12:32:26,3315.93,UPI,fuel,DEV_000494,227.130.152.220,Surat,3,5,-0.8748,48.96,0,0
TXN_0000947,USR_00393,2024-04-06 04:31:59,468.47,card,healthcare,DEV_000054,12.58.53.98,Bangalore,3,7,-0.6919,39.81,0,0
TXN_0002865,USR_00093,2024-01-21 03:24:52,6147.98,netbanking,education,DEV_000111,170.169.22.198,Lucknow,2,9,-0.3078,36.57,0,0
TXN_0012485,USR_00652,2024-03-01 14:35:02,2738.7,UPI,travel,DEV_000090,78.132.91.191,Bhopal,3,1,-0.1359,20.74,0,0
TXN_0014888,USR_00358,2024-05-07 23:29:08,6893.84,card,fuel,DEV_000675,229.79.253.235,Ahmedabad,4,8,1.3011,38.78,0,0
TXN_0014628,USR_00735,2024-05-13 06:58:57,4249.36,card,clothing,DEV_001160,67.238.23.219,Surat,2,5,-0.7413,31.76,0,0
TXN_0012237,USR_00366,2024-01-26 09:14:01,1014.16,UPI,food_delivery,DEV_000867,182.3.164.2,Indore,4,3,-0.7631,4.79,0,0
TXN_0002197,USR_00229,2024-05-16 18:36:49,3562.04,netbanking,electronics,DEV_000076,46.218.39.25,Pune,3,4,0.0192,37.25,0,0
TXN_0000303,USR_00656,2024-02-07 21:27:49,3719.92,card,food_delivery,DEV_001182,6.22.138.218,Kolkata,3,10,0.6104,25.08,0,0
TXN_0013121,USR_00239,2024-02-23 05:00:54,883.54,netbanking,entertainment,DEV_000752,130.99.42.105,Mumbai,4,6,-1.0513,22.36,0,0
TXN_0013091,USR_00010,2024-05-03 08:41:03,8351.39,card,healthcare,DEV_000567,183.199.96.230,Lucknow,1,10,0.1535,45.15,0,0
TXN_0015642,USR_00665,2024-01-14 15:40:30,2158.1,card,food_delivery,DEV_000376,102.179.242.77,Delhi,1,11,-0.5457,23.03,0,0
TXN_0007351,USR_00483,2024-05-13 03:20:13,2650.93,card,utilities,DEV_000113,59.212.147.232,Jaipur,4,1,0.1265,34.94,0,0
TXN_0002176,USR_00122,2024-04-13 02:14:49,1477.26,UPI,entertainment,DEV_001165,252.177.142.107,Lucknow,1,2,-1.6077,0.28,0,0
TXN_0011281,USR_00210,2024-04-25 08:11:03,1326.43,netbanking,grocery,DEV_000269,251.111.232.168,Mumbai,1,4,-0.3365,14.65,0,0
TXN_0006995,USR_00768,2024-01-04 01:10:01,4236.27,netbanking,healthcare,DEV_000157,108.135.185.187,Mumbai,4,4,-0.2979,31.86,0,0
TXN_0006201,USR_00733,2024-01-09 07:39:36,548.07,netbanking,travel,DEV_000295,37.152.4.9,Bangalore,3,11,-1.0971,16.55,0,0
TXN_0010600,USR_00670,2024-03-21 15:27:10,8816.92,UPI,grocery,DEV_000497,204.43.223.190,Chennai,2,2,1.1888,46.54,0,0
TXN_0014282,USR_00324,2024-03-14 12:04:05,1489.2,netbanking,travel,DEV_000942,36.8.228.69,Mumbai,3,9,0.1587,47.04,0,0
TXN_0013535,USR_00505,2024-03-06 16:32:51,10196.03,netbanking,utilities,DEV_001150,55.102.53.220,Ahmedabad,3,10,0.9039,35.4,0,0
TXN_0010725,USR_00521,2024-02-15 01:13:05,2110.06,netbanking,food_delivery,DEV_000963,104.14.112.245,Jaipur,2,1,-0.7085,24.11,0,0
TXN_0014210,USR_00283,2024-04-15 21:18:10,4629.49,netbanking,utilities,DEV_000720,197.31.225.199,Lucknow,2,1,-0.148,15.78,0,0
TXN_0015741,USR_00727,2024-02-21 14:25:53,3712.05,card,education,DEV_000470,132.45.155.247,Pune,4,10,0.1007,18.03,0,0
TXN_0010418,USR_00578,2024-05-27 06:49:18,7478.01,UPI,education,DEV_000281,6.148.18.53,Kolkata,2,9,0.8549,41.25,0,0
TXN_0006819,USR_00400,2024-03-24 03:32:15,4945.9,card,entertainment,DEV_000587,171.86.61.199,Nagpur,2,2,-0.5436,24.35,0,0
TXN_0008703,USR_00735,2024-05-19 16:40:57,8444.78,netbanking,utilities,DEV_001160,125.206.85.235,Surat,4,8,0.6382,6.17,0,0
TXN_0014847,USR_00142,2024-01-03 04:59:15,4027.67,card,travel,DEV_000002,195.132.170.33,Hyderabad,1,7,0.3301,41.64,0,0
